1551376818,31.05,13.49,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376823,31.10,12.92,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376828,31.11,13.40,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376833,31.14,13.39,16962,16962,16962,16962,16962,16962,16962,16962,16962 
1551376838,31.12,13.89,0,12288,3584,0,0,0,7168,0,0 
1551376843,31.12,13.63,0,12288,3584,0,0,0,7168,0,0 
1551376848,31.20,12.85,16962,16962,66,16962,16962,16962,16962,66,16962 
1551376854,31.19,13.41,16962,16962,66,16962,16962,16962,16962,66,16962 
1551376859,31.22,12.97,16962,16962,66,16962,16962,16962,16962,66,16962 
1551376864,31.19,13.40,16962,16962,66,16962,16962,16962,16962,66,16962 
1551376869,31.22,12.71,16962,16962,66,16962,16962,16962,16962,66,16962 
1551376874,31.21,13.19,16962,16962,66,16962,16962,16962,16962,66,16962 
