Time,0.3 µm,0.5 µm,1.0 µm,2.5 µm,5.0 µm,10 µm,Temp,RH,Smooth,None
1267567380,612,188,24,2,2,2,34.07,2.86,697.8,0
1267567440,612,188,24,2,2,2,34.06,2.83,693.66,0
1267567500,585,170,16,4,2,2,34.05,2.82,688.92,0
1267567560,585,170,16,4,2,2,34.04,2.92,684.84,0
1267567620,510,150,18,2,2,0,34.07,2.9,681.3,0
1267567680,510,150,18,2,2,0,34.07,2.88,676.86,0
1267567740,570,162,18,4,0,0,34.06,2.77,673.56,0
1267567800,570,162,18,4,0,0,34.05,2.88,670.26,0
1267567860,609,185,14,0,0,0,34.04,2.91,668.16,0
1267567920,609,185,14,0,0,0,34.04,3.04,666.06,0
1267567980,483,139,18,2,0,0,34.05,3.03,660.42,0
1267568040,483,139,18,2,0,0,34.05,2.99,654.18,0
1267568100,462,126,22,2,0,0,34.02,2.91,651.78,0
1267568160,462,126,22,2,0,0,34.03,2.9,649.38,0
1267568220,534,165,20,4,0,0,34.04,2.99,646.32,0
1267568280,534,165,20,4,0,0,34.05,3.27,643.8,0
1267568340,522,146,28,2,0,0,34.05,3.49,640.74,0
1267568400,522,146,28,2,0,0,34.04,3.36,638.58,0
1267568460,552,166,20,2,2,0,34.06,3.17,633.66,0
1267568520,552,166,20,2,2,0,34.08,3.26,629.88,0
1267568580,507,143,12,0,0,0,34.07,3.35,623.64,0
1267568640,507,143,12,0,0,0,34.07,3.37,618,0
1267568700,552,155,16,2,2,2,34.08,3.3,614.88,0
1267568760,552,155,16,2,2,2,34.08,3.35,612.18,0
1267568820,645,186,26,4,2,0,34.08,3.32,612.06,0
1267568880,645,186,26,4,2,0,34.09,3.55,611.16,0
1267568880,591,174,26,0,0,0,34.07,3.45,611.16,0
1267568940,591,174,26,0,0,0,34.08,3.39,610.26,0
1267569000,450,130,20,2,0,0,34.08,3.39,603.6,0
1267569060,450,130,20,2,0,0,34.06,3.48,596.82,0
1267569120,450,122,16,0,0,0,34.07,3.56,592.56,0
1267569180,450,122,16,0,0,0,34.07,3.44,587.16,0
1267569240,585,173,16,0,0,0,34.07,3.36,582.84,0
1267569300,585,173,16,0,0,0,34.07,3.36,578.52,0
1267569360,426,120,20,0,0,0,34.08,3.53,575.4,0
1267569420,426,120,20,0,0,0,34.05,3.62,572.28,0
1267569480,555,154,26,2,0,0,34.04,3.56,568.2,0
1267569540,555,154,26,2,0,0,34.04,3.43,564.12,0
1267569600,450,138,16,0,0,0,34.07,3.46,559.74,0
1267569660,450,138,16,0,0,0,34.04,3.75,555.36,0
1267569720,522,159,38,4,2,0,34.07,3.6,554.34,0
1267569780,522,159,38,4,2,0,34.06,3.62,553.32,0
1267569840,414,124,14,2,0,0,34.04,3.53,550.14,0
1267569900,414,124,14,2,0,0,34.05,3.54,546.96,0
1267569960,579,159,12,0,0,0,34.06,3.62,544.74,0
1267570020,579,159,12,0,0,0,34.05,3.94,542.52,0
1267570080,474,125,14,2,0,0,34.05,3.8,538.98,0
1267570140,474,125,14,2,0,0,34.06,3.81,535.44,0
1267570200,528,157,16,0,0,0,34.06,3.72,531.06,0
1267570260,528,157,16,0,0,0,34.04,3.79,526.68,0
1267570320,507,153,22,2,0,0,34.04,3.82,524.58,0
1267570380,507,153,22,2,0,0,34.06,3.9,522.48,0
1267570440,411,121,26,6,0,0,34.05,3.64,519,0
1267570500,411,121,26,6,0,0,34.03,3.8,515.52,0
1267570560,510,150,20,2,2,2,34.02,3.59,515.52,0
1267570620,510,150,20,2,2,2,34.04,3.76,515.52,0
1267570680,552,171,16,0,0,0,34.03,3.95,515.16,0
1267570740,552,171,16,0,0,0,34.04,3.83,514.8,0
1267570800,414,124,18,0,0,0,34.04,3.65,510.9,0
1267570860,420,124,18,0,0,0,34.04,3.67,507.12,0
1267570920,411,115,8,2,0,0,34.03,3.7,505.68,0
1267570980,390,108,8,2,0,0,34.05,3.68,503.82,0
1267570980,588,176,26,2,2,2,34.04,3.84,506.34,0
1267571040,537,159,26,2,2,2,34.04,3.77,507.84,0
1267571100,579,176,30,4,0,0,34.05,3.75,508.74,0
1267571160,606,185,28,4,0,0,34.05,3.79,510.18,0
1267571220,537,161,18,2,0,0,34.06,3.85,510.48,0
1267571280,594,184,20,2,0,0,34.06,3.99,511.92,0
1267571340,420,120,6,0,0,0,34.08,3.92,509.28,0
1267571400,453,131,12,0,0,0,34.08,3.88,507.3,0
1267571460,543,161,26,2,0,0,34.08,3.96,508.02,0
1267571520,576,169,26,2,0,0,34.1,3.94,509.4,0
1267571580,645,188,24,0,0,0,34.09,3.9,511.26,0
1267571640,612,181,20,0,0,0,34.09,3.95,512.46,0
1267571700,513,145,18,4,0,0,34.07,3.9,509.82,0
1267571760,540,154,16,4,0,0,34.08,3.85,507.72,0
1267571820,507,125,16,2,0,0,34.08,3.87,506.04,0
1267571880,501,132,22,2,0,0,34.08,3.88,504.24,0
1267571940,480,138,14,0,0,0,34.11,3.95,504.84,0
1267572000,489,145,16,0,0,0,34.14,3.91,505.62,0
1267572060,480,141,28,2,0,0,34.09,3.78,506.22,0
1267572120,465,136,24,2,0,0,34.12,3.9,506.52,0
1267572180,459,136,20,0,0,0,34.12,4.06,504,0
1267572240,465,138,22,0,0,0,34.11,3.86,501.6,0
1267572300,549,162,24,0,0,0,34.11,3.83,504.06,0
1267572360,576,169,20,0,0,0,34.14,3.7,507.06,0
1267572420,483,130,18,2,2,2,34.12,3.79,505.62,0
1267572480,444,119,16,2,2,2,34.12,3.73,503.4,0
1267572540,417,115,10,2,0,0,34.11,3.79,502.74,0
1267572600,450,123,16,2,0,0,34.12,3.68,502.74,0
1267572660,585,174,10,4,0,0,34.14,3.65,504,0
1267572720,612,185,14,4,0,0,34.14,3.9,505.8,0
1267572780,435,128,16,0,0,0,34.16,3.91,506.22,0
1267572840,435,128,16,0,0,0,34.16,3.89,506.64,0
1267572900,489,144,18,0,0,0,34.16,3.89,504.84,0
1267572960,489,144,18,0,0,0,34.15,3.65,503.04,0
1267573020,435,127,20,2,2,2,34.16,3.7,502.26,0
1267573020,435,127,20,2,2,2,34.11,3.78,501.48,0
1267573080,513,149,16,0,0,0,34.12,3.79,501.18,0
1267573140,513,149,16,0,0,0,34.14,3.78,500.88,0
1267573200,369,104,20,0,0,0,34.11,3.89,498.12,0
1267573260,369,104,20,0,0,0,34.14,3.85,495.36,0
1267573320,369,106,6,0,0,0,34.1,4.01,494.52,0
1267573380,369,106,6,0,0,0,34.11,3.95,493.68,0
1267573440,459,135,20,0,0,0,34.12,3.74,492.66,0
1267573500,459,135,20,0,0,0,34.11,3.76,491.64,0
1267573560,480,146,22,0,0,0,34.09,3.87,490.2,0
1267573620,480,146,22,0,0,0,34.08,3.86,488.76,0
1267573680,375,108,16,0,0,0,34.08,3.76,487.98,0
1267573740,375,108,16,0,0,0,34.07,3.82,487.08,0
1267573800,459,139,20,2,0,0,34.08,3.81,488.04,0
1267573860,459,139,20,2,0,0,34.08,3.85,489.42,0
1267573920,456,138,26,4,0,0,34.1,3.84,486.78,0
1267573980,456,138,26,4,0,0,34.09,3.84,485.16,0
1267574040,441,121,14,0,0,0,34.08,3.75,482.4,0
1267574100,441,121,14,0,0,0,34.09,3.72,479.1,0
1267574160,435,133,22,2,0,0,34.11,3.8,477.06,0
1267574220,435,133,22,2,0,0,34.12,3.75,473.88,0
1267574280,471,135,24,2,0,0,34.1,3.78,474.9,0
1267574340,471,135,24,2,0,0,34.14,3.78,475.26,0
1267574400,453,120,18,2,0,0,34.14,3.77,473.46,0
1267574460,453,120,18,2,0,0,34.12,3.85,471,0
1267574520,426,126,12,2,0,0,34.12,3.9,466.62,0
1267574580,426,126,12,2,0,0,34.1,3.65,462.9,0
1267574640,411,119,24,2,2,0,34.09,3.75,460.86,0
1267574700,411,119,24,2,2,0,34.09,3.72,458.28,0
1267574760,405,120,18,0,0,0,34.08,3.85,456.24,0
1267574820,405,120,18,0,0,0,34.06,3.73,454.32,0
1267574880,417,115,16,2,0,0,34.06,3.64,453.06,0
1267574940,417,115,16,2,0,0,34.09,3.85,451.62,0
1267575000,510,146,22,2,2,0,34.09,3.72,452.22,0
1267575060,510,146,22,2,2,0,34.09,3.65,453.12,0
1267575060,489,147,22,0,0,0,34.09,3.61,453.72,0
1267575120,489,147,22,0,0,0,34.09,3.62,454.2,0
1267575180,489,145,28,2,0,0,34.06,3.73,453,0
1267575240,489,145,28,2,0,0,34.07,3.75,451.26,0
1267575300,402,113,16,4,0,0,34.08,3.88,449.64,0
1267575360,402,113,16,4,0,0,34.06,3.83,448.8,0
1267575420,486,140,12,0,0,0,34.08,3.93,450.18,0
1267575480,486,140,12,0,0,0,34.1,4.13,450.9,0
1267575540,573,158,26,4,0,0,34.09,4,450.66,0
1267575600,573,158,26,4,0,0,34.11,3.94,449.88,0
1267575660,429,136,30,4,0,0,34.12,3.93,449.76,0
1267575720,429,136,30,4,0,0,34.12,3.75,449.64,0
1267575780,435,123,18,2,0,0,34.11,3.72,448.56,0
1267575840,435,123,18,2,0,0,34.14,4.15,447.48,0
1267575900,405,121,10,0,0,0,34.11,4.02,446.88,0
1267575960,405,121,10,0,0,0,34.08,4.01,446.28,0
1267576020,519,147,22,4,0,0,34.11,3.89,446.4,0
1267576080,519,147,22,4,0,0,34.1,3.88,446.52,0
1267576140,369,106,14,0,0,0,34.1,3.8,446.52,0
1267576200,369,106,14,0,0,0,34.08,3.92,446.52,0
1267576260,381,115,6,2,0,0,34.1,3.62,446.76,0
1267576320,381,115,6,2,0,0,34.1,3.78,447,0
1267576380,477,144,16,0,0,0,34.1,3.88,447.36,0
1267576440,477,144,16,0,0,0,34.09,3.85,447.72,0
1267576500,318,98,12,0,0,0,34.1,4.07,444.48,0
1267576560,318,98,12,0,0,0,34.1,4,441.24,0
1267576620,384,120,26,2,0,0,34.11,4.27,441.42,0
1267576680,384,120,26,2,0,0,34.12,4.07,441.6,0
1267576740,396,112,6,0,0,0,34.14,4.17,440.34,0
1267576800,396,112,6,0,0,0,34.11,4.18,439.08,0
1267576860,435,117,14,0,0,0,34.14,4.19,438.66,0
1267576920,435,117,14,0,0,0,34.16,4,438.24,0
1267576980,480,138,28,2,0,0,34.15,3.91,439.02,0
1267577040,480,138,28,2,0,0,34.16,3.78,439.8,0
1267577040,420,120,18,0,0,0,34.17,4.01,439.5,0
1267577220,414,111,20,0,0,0,34.17,3.59,438.06,0
1267577280,414,111,20,0,0,0,34.19,3.67,436.92,0
1267577340,453,125,22,2,0,0,34.18,3.69,436.92,0
1267577400,453,125,22,2,0,0,34.17,3.72,436.92,0
1267577460,411,122,12,2,0,0,34.2,3.56,436.62,0
1267577520,411,122,12,2,0,0,34.21,3.46,436.32,0
1267577580,459,131,16,2,0,0,34.19,3.46,437.28,0
1267577640,459,131,16,2,0,0,34.19,3.88,438.24,0
1267577700,483,144,22,4,4,2,34.19,3.49,439.8,0
1267577760,483,144,22,4,4,2,34.21,3.43,441.36,0
1267577820,489,140,16,2,2,0,34.21,3.39,442.8,0
1267577880,489,140,16,2,2,0,34.21,3.28,444.24,0
1267577940,495,146,12,0,0,0,34.2,3.32,443.94,0
1267578000,495,146,12,0,0,0,34.19,3.44,443.64,0
1267578060,429,124,14,2,2,0,34.21,3.52,442.44,0
1267578120,429,124,14,2,2,0,34.2,3.46,441.24,0
1267578180,369,104,10,0,0,0,34.22,3.41,438.84,0
1267578240,369,104,10,0,0,0,34.2,3.76,436.44,0
1267578300,513,148,22,2,2,2,34.21,3.6,438.66,0
1267578360,513,148,22,2,2,2,34.2,3.45,440.88,0
1267578420,498,134,8,2,0,0,34.23,3.52,441.12,0
1267578480,498,134,8,2,0,0,34.24,3.56,441.36,0
1267578540,414,124,14,0,0,0,34.21,3.3,438.18,0
1267578600,414,124,14,0,0,0,34.22,3.24,435,0
1267578660,312,80,8,0,0,0,34.22,3.39,432.66,0
1267578720,312,80,8,0,0,0,34.22,3.55,430.32,0
1267578780,420,118,16,0,0,0,34.23,3.45,430.02,0
1267578840,420,118,16,0,0,0,34.22,3.4,429.72,0
1267578900,477,129,10,2,0,0,34.2,3.23,431.16,0
1267578960,477,129,10,2,0,0,34.22,3.43,432.6,0
1267579020,411,115,18,0,0,0,34.21,3.38,430.44,0
1267579080,411,115,18,0,0,0,34.19,3.22,428.28,0
1267579140,384,100,8,0,0,0,34.2,3.19,428.58,0
1267579200,384,100,8,0,0,0,34.21,3.26,428.88,0
1267579260,432,126,18,4,2,0,34.2,3.27,429.9,0
1267579320,432,126,18,4,2,0,34.18,3.24,430.92,0
1267579380,459,140,12,2,2,0,34.19,3.31,430.56,0
1267579440,459,140,12,2,2,0,34.19,3.51,430.2,0
1267579440,405,122,10,2,0,0,34.18,3.55,431.94,0
1267579500,405,122,10,2,0,0,34.19,3.37,433.68,0
1267579560,444,125,16,2,0,0,34.18,3.27,434.88,0
1267579620,444,125,16,2,0,0,34.19,3.43,436.08,0
1267579680,354,106,24,0,0,0,34.19,3.19,435.24,0
1267579740,354,106,24,0,0,0,34.16,3.49,434.4,0
1267579800,486,146,20,0,0,0,34.16,3.28,435.42,0
1267579860,486,146,20,0,0,0,34.18,3.62,436.44,0
1267579920,324,92,14,0,0,0,34.18,3.47,433.32,0
1267579980,324,92,14,0,0,0,34.17,3.33,430.2,0
1267580040,414,121,4,0,0,0,34.17,3.24,430.08,0
1267580100,414,121,4,0,0,0,34.16,3.15,429.96,0
1267580160,387,113,22,2,0,0,34.15,3.12,429.42,0
1267580220,387,113,22,2,0,0,34.12,3.2,428.88,0
1267580280,447,130,14,0,0,0,34.12,3.24,428.76,0
1267580340,447,130,14,0,0,0,34.1,3.34,428.64,0
1267580400,426,132,16,0,0,0,34.11,3.24,428.94,0
1267580460,426,132,16,0,0,0,34.1,3.29,429.24,0
1267580520,465,132,14,0,0,0,34.12,3.22,429.36,0
1267580580,465,132,14,0,0,0,34.12,3.35,429.48,0
1267580640,405,116,12,2,0,0,34.12,3.18,427.92,0
1267580700,405,116,12,2,0,0,34.11,3.46,426.36,0
1267580760,351,102,14,0,0,0,34.11,3.43,423.6,0
1267580820,351,102,14,0,0,0,34.12,3.49,420.84,0
1267580880,387,113,12,0,0,0,34.12,3.44,418.68,0
1267580940,387,113,12,0,0,0,34.15,3.53,416.52,0
1267581000,432,125,10,2,0,0,34.11,3.6,416.58,0
1267581060,432,125,10,2,0,0,34.11,3.73,416.64,0
1267581120,402,112,8,0,0,0,34.11,3.48,417.3,0
1267581180,402,112,8,0,0,0,34.12,3.54,417.96,0
1267581240,402,112,14,0,0,0,34.11,3.6,415.74,0
1267581300,402,112,14,0,0,0,34.12,3.37,413.52,0
1267581360,354,100,6,0,0,0,34.12,3.24,410.64,0
1267581420,354,100,6,0,0,0,34.14,3.27,407.76,0
1267581480,420,129,26,2,2,0,34.11,3.28,407.88,0
1267581480,420,129,26,2,2,0,34.1,3.17,408,0
1267581540,390,118,8,0,0,0,34.09,3.35,409.56,0
1267581600,390,118,8,0,0,0,34.1,3.43,411.12,0
1267581660,435,122,14,2,0,0,34.11,3.42,411.42,0
1267581720,435,122,14,2,0,0,34.11,3.27,411.72,0
1267581780,501,135,26,2,0,0,34.1,3.25,412.2,0
1267581840,501,135,26,2,0,0,34.08,3.32,412.68,0
1267581900,426,120,16,0,0,0,34.07,3.17,412.98,0
1267581960,426,120,16,0,0,0,34.07,3.3,413.28,0
1267582020,429,123,12,0,0,0,34.08,3.31,414.18,0
1267582080,429,123,12,0,0,0,34.06,3.29,415.08,0
1267582140,372,112,18,0,0,0,34.08,3.28,413.88,0
1267582200,372,112,18,0,0,0,34.07,3.4,412.68,0
1267582260,384,120,24,0,0,0,34.06,3.19,411.18,0
1267582320,384,120,24,0,0,0,34.05,3.24,409.68,0
1267582380,486,138,22,2,0,0,34.08,3.62,411.3,0
1267582440,486,138,22,2,0,0,34.07,3.7,412.92,0
1267582500,477,139,20,0,0,0,34.04,3.45,413.58,0
1267582560,498,146,20,0,0,0,34.08,3.42,414.66,0
1267582620,432,136,10,0,0,0,34.04,3.46,416.22,0
1267582680,399,129,10,0,0,0,34.03,3.49,417.12,0
1267582740,447,136,12,0,0,0,34.04,3.5,416.34,0
1267582800,486,147,14,0,0,0,34.07,3.52,416.34,0
1267582860,330,92,14,0,0,0,34.06,3.43,416.46,0
1267582920,318,88,16,0,0,0,34.06,3.39,416.34,0
1267582980,363,110,12,0,0,0,34.05,3.44,415.32,0
1267583040,363,110,8,0,0,0,34.04,3.5,414.3,0
1267583100,411,117,14,0,0,0,34.02,3.68,414.78,0
1267583160,387,115,12,0,0,0,34.03,3.79,414.78,0
1267583220,480,137,10,0,0,0,34.03,3.94,415.44,0
1267583280,486,137,12,0,0,0,34.04,3.78,416.22,0
1267583340,387,119,18,0,0,0,34,4.01,415.44,0
1267583400,387,115,18,0,0,0,33.91,4.21,414.66,0
1267583460,348,100,16,0,0,0,33.87,4.04,412.32,0
1267583520,336,100,16,2,0,0,33.83,4.04,409.74,0
1267583520,381,119,22,0,0,0,33.85,3.95,409.26,0
1267583580,369,117,22,0,0,0,33.81,3.87,408.54,0
1267583640,507,144,14,0,0,0,33.82,3.62,411.66,0
1267583700,507,142,14,0,0,0,33.82,3.78,414.78,0
1267583760,486,150,22,0,0,0,33.87,3.75,416.76,0
1267583820,399,123,24,0,0,0,33.85,3.71,417,0
1267583880,378,106,20,2,0,0,33.87,3.74,415.92,0
1267583940,423,121,22,4,0,0,33.85,3.58,415.74,0
1267584000,426,118,8,0,0,0,33.88,3.72,416.22,0
1267584060,414,116,12,0,0,0,33.88,3.57,416.46,0
1267584120,408,124,20,0,0,0,33.89,3.57,416.58,0
1267584180,366,110,18,0,0,0,33.92,3.53,415.86,0
1267584240,453,127,16,0,0,0,33.91,3.4,417.84,0
1267584300,441,127,16,0,0,0,33.93,3.34,419.58,0
1267584360,381,118,14,4,0,0,33.93,3.37,418.8,0
1267584420,426,127,14,2,0,0,33.95,3.35,418.92,0
1267584480,432,124,30,4,0,0,33.94,3.48,419.76,0
1267584540,474,135,24,0,0,0,33.93,3.45,421.38,0
1267584600,474,135,24,0,0,0,33.96,3.53,422.16,0
1267584660,600,171,24,2,0,0,33.97,3.51,424.14,0
1267584720,600,171,24,2,0,0,33.99,3.5,426.12,0
1267584780,417,128,22,0,0,0,33.99,3.58,425.94,0
1267584840,417,128,22,0,0,0,33.96,3.53,425.76,0
1267584900,432,120,20,2,0,0,33.95,3.36,425.82,0
1267584960,432,120,20,2,0,0,33.96,3.51,425.88,0
1267585020,375,119,8,0,0,0,33.99,3.41,425.94,0
1267585080,375,119,8,0,0,0,34,3.53,426,0
1267585140,324,104,18,0,0,0,33.99,3.49,424.8,0
1267585200,324,104,18,0,0,0,33.97,3.52,423.6,0
1267585260,321,87,12,0,0,0,33.97,3.47,420.3,0
1267585320,321,87,12,0,0,0,34.02,3.46,417,0
1267585380,369,112,8,0,0,0,34.02,3.45,414.84,0
1267585440,369,112,8,0,0,0,34.02,3.4,412.26,0
1267585500,537,158,32,2,0,0,34.03,3.37,414.36,0
1267585560,537,158,32,2,0,0,34.03,3.29,417.12,0
1267585620,414,119,22,2,0,0,34.03,3.36,416.46,0
1267585680,414,119,22,2,0,0,34.05,3.29,415.02,0
1267585740,516,161,16,0,0,0,34.03,3.28,418.74,0
1267585800,516,161,16,0,0,0,34.03,3.25,422.7,0
1267585860,426,129,26,0,0,0,34.01,3.33,423.96,0
1267585920,426,129,26,0,0,0,34.02,3.4,425.22,0
1267585980,489,136,16,2,0,0,34.01,3.33,426.78,0
1267586040,489,136,16,2,0,0,34.01,3.37,428.82,0
1267586100,438,114,16,0,0,0,34,3.43,427.98,0
1267586160,438,114,16,0,0,0,34.01,3.43,427.02,0
1267586220,426,118,18,2,0,0,34.01,3.43,427.8,0
1267586280,426,118,18,2,0,0,34.01,3.47,428.58,0
1267586280,447,134,16,0,0,0,34,3.43,430.56,0
1267586340,447,134,16,0,0,0,34.01,3.4,432.78,0
1267586400,405,121,16,2,0,0,34,3.37,433.26,0
1267586460,405,121,16,2,0,0,34.02,3.55,433.98,0
1267586520,426,116,20,2,0,0,34.02,3.54,432.36,0
1267586580,426,116,20,2,0,0,34.02,3.49,430.74,0
1267586640,369,95,22,2,0,0,34.01,3.55,428.4,0
1267586700,369,95,22,2,0,0,34.02,3.55,427.8,0
1267586760,459,139,16,0,0,0,34,3.43,429.42,0
1267586820,459,139,16,0,0,0,34.02,3.74,430.14,0
1267586880,507,155,20,2,0,0,34,3.59,431.76,0
1267586940,507,155,20,2,0,0,34.03,3.38,433.62,0
1267587000,525,147,28,0,0,0,34.02,3.33,435.96,0
1267587060,525,147,28,0,0,0,34.01,3.32,439.14,0
1267587120,432,116,26,4,2,2,34.01,3.24,438.72,0
1267587180,432,116,26,4,2,2,34,3.2,438.54,0
1267587240,501,143,20,0,0,0,34.02,3.43,440.94,0
1267587300,501,143,20,0,0,0,34.04,3.61,442.44,0
1267587360,429,123,26,0,0,0,34.04,3.46,442.38,0
1267587420,429,123,26,0,0,0,34.02,3.53,442.32,0
1267587480,357,110,12,2,2,0,34.01,3.57,439.98,0
1267587540,357,110,12,2,2,0,34.03,3.66,437.64,0
1267587600,480,150,32,2,0,0,34.03,3.53,435.24,0
1267587660,480,150,32,2,0,0,34.03,3.53,432.84,0
1267587720,570,160,12,4,4,4,34.02,3.69,435.9,0
1267587780,570,160,12,4,4,4,34.04,3.47,438.96,0
1267587840,483,133,14,2,2,2,34.03,3.65,439.98,0
1267587900,483,133,14,2,2,2,34.05,3.74,441,0
1267587960,399,118,20,0,0,0,34.05,3.94,441.48,0
1267588020,399,118,20,0,0,0,34.04,3.75,441.96,0
1267588080,423,130,14,0,0,0,34.04,3.59,443.94,0
1267588140,423,130,14,0,0,0,34.04,3.99,445.92,0
1267588200,657,181,34,4,0,0,34.05,3.78,452.64,0
1267588260,657,181,34,4,0,0,34.05,3.88,459.36,0
1267588320,483,137,8,0,0,0,34.05,3.75,461.64,0
1267588320,483,137,8,0,0,0,34.04,3.85,463.92,0
1267588380,603,169,28,2,2,0,34.03,3.73,465.24,0
1267588440,603,169,28,2,2,0,34.04,3.78,466.56,0
1267588500,633,169,26,0,0,0,34.04,3.68,470.94,0
1267588560,633,169,26,0,0,0,34.05,3.53,475.32,0
1267588620,573,167,18,0,0,0,34.05,3.58,476.46,0
1267588680,573,167,18,0,0,0,34.05,3.5,477.6,0
1267588740,435,129,32,2,0,0,34.05,3.65,477.78,0
1267588800,435,129,32,2,0,0,34.05,3.48,477.96,0
1267588860,471,137,16,0,0,0,34.05,3.61,477.6,0
1267588920,471,137,16,0,0,0,34.05,3.58,477.24,0
1267588980,618,185,22,2,2,2,34.05,3.58,480.84,0
1267589040,618,185,22,2,2,2,34.06,3.58,484.44,0
1267589100,561,156,22,2,2,0,34.06,3.65,487.14,0
1267589160,561,156,22,2,2,0,34.05,3.48,489.84,0
1267589220,468,127,14,0,0,0,34.08,3.36,490.26,0
1267589280,468,127,14,0,0,0,34.09,3.73,490.68,0
1267589340,525,136,14,0,0,0,34.08,3.65,493.08,0
1267589400,525,136,14,0,0,0,34.07,3.71,495.48,0
1267589460,489,148,28,4,2,2,34.09,3.8,496.74,0
1267589520,489,148,28,4,2,2,34.08,3.74,498,0
1267589580,618,180,32,0,0,0,34.09,3.88,502.98,0
1267589640,618,180,32,0,0,0,34.08,3.65,507.96,0
1267589700,495,153,10,0,0,0,34.09,3.83,508.68,0
1267589760,495,153,10,0,0,0,34.07,3.75,509.4,0
1267589820,426,121,14,2,0,0,34.09,3.74,507.78,0
1267589880,426,121,14,2,0,0,34.1,3.77,506.16,0
1267589940,522,150,28,4,0,0,34.08,3.78,506.1,0
1267590000,522,150,28,4,0,0,34.09,3.8,506.04,0
1267590060,474,131,12,0,0,0,34.09,3.65,506.88,0
1267590120,474,131,12,0,0,0,34.08,3.59,507.72,0
1267590180,498,152,28,2,2,2,34.08,3.85,507.66,0
1267590240,498,152,28,2,2,2,34.08,3.54,507.6,0
1267590300,486,141,6,0,0,0,34.07,3.72,508.74,0
1267590360,486,141,6,0,0,0,34.07,3.56,509.88,0
1267590360,507,146,12,2,2,0,34.08,3.56,512.88,0
1267590420,507,146,12,2,2,0,34.08,3.97,515.88,0
1267590480,510,137,16,2,0,0,34.08,3.86,516.48,0
1267590540,510,137,16,2,0,0,34.09,3.73,517.08,0
1267590600,477,139,30,4,2,2,34.07,3.69,515.22,0
1267590660,477,139,30,4,2,2,34.07,3.62,513.36,0
1267590720,546,162,40,2,0,0,34.07,3.58,514.62,0
1267590780,546,162,40,2,0,0,34.08,3.65,515.88,0
1267590840,447,133,20,4,4,0,34.07,3.6,516.84,0
1267590900,447,133,20,4,4,0,34.06,3.56,517.8,0
1267590960,417,121,6,0,0,0,34.06,3.53,517.68,0
1267591020,417,121,6,0,0,0,34.05,3.56,517.56,0
1267591080,453,133,20,0,0,0,34.05,3.69,513.48,0
1267591140,453,133,20,0,0,0,34.06,3.56,509.4,0
1267591200,465,128,16,2,0,0,34.09,3.65,509.04,0
1267591260,465,128,16,2,0,0,34.08,3.48,508.68,0
1267591320,426,127,12,0,0,0,34.09,3.52,505.14,0
1267591380,426,127,12,0,0,0,34.06,3.69,501.6,0
1267591440,477,141,24,2,2,2,34.07,3.51,498.48,0
1267591500,477,141,24,2,2,2,34.08,3.78,495.36,0
1267591560,483,142,14,0,0,0,34.08,3.78,493.56,0
1267591620,483,142,14,0,0,0,34.07,4.01,491.76,0
1267591680,417,124,10,0,0,0,34.1,3.9,491.4,0
1267591740,417,124,10,0,0,0,34.08,3.75,491.04,0
1267591800,528,150,26,2,0,0,34.09,3.71,492.18,0
1267591860,528,150,26,2,0,0,34.07,3.81,493.32,0
1267591920,510,154,18,2,0,0,34.07,3.85,491.16,0
1267591980,537,159,16,0,0,0,34.06,3.86,488.52,0
1267592040,537,159,16,0,0,0,34.08,3.74,488.04,0
1267592100,444,124,14,0,0,0,34.08,3.84,487.56,0
1267592160,444,124,14,0,0,0,34.07,3.91,487.08,0
1267592220,561,170,14,4,2,2,34.07,3.68,487.8,0
1267592280,561,170,14,4,2,2,34.07,3.62,488.52,0
1267592340,429,121,12,2,2,0,34.08,3.97,487.32,0
1267592400,429,121,12,2,2,0,34.09,3.73,486.12,0
1267592460,498,140,14,0,0,0,34.09,3.78,483.72,0
1267592520,498,140,14,0,0,0,34.06,3.66,481.32,0
1267592580,468,129,22,2,0,0,34.08,3.69,480.78,0
1267592640,468,129,22,2,0,0,34.11,3.72,480.24,0
1267592700,522,140,16,0,0,0,34.11,3.51,482.16,0
1267592760,522,140,16,0,0,0,34.09,3.65,484.08,0
1267592820,444,132,24,0,0,0,34.09,3.71,482.52,0
1267592880,444,132,24,0,0,0,34.1,3.72,480.96,0
1267592940,507,134,20,2,2,0,34.1,3.66,481.62,0
1267593000,507,134,20,2,2,0,34.09,3.91,482.28,0
1267593060,483,141,22,2,0,0,34.09,3.95,481.98,0
1267593120,477,139,24,2,0,0,34.11,3.69,481.56,0
1267593180,546,154,16,2,2,2,34.1,3.75,482.76,0
1267593180,534,145,14,2,2,2,34.11,3.62,483.72,0
1267593240,483,131,10,0,0,0,34.11,3.65,483.24,0
1267593300,489,139,12,2,0,0,34.09,3.73,482.88,0
1267593360,450,121,24,4,0,0,34.07,3.81,481.68,0
1267593420,456,121,24,4,0,0,34.07,3.72,480.6,0
1267593480,405,119,12,2,0,0,34.07,3.6,479.16,0
1267593540,441,127,12,2,0,0,34.08,3.78,478.44,0
1267593600,585,174,28,2,0,0,34.07,3.63,479.22,0
1267593660,597,180,30,2,0,0,34.07,3.6,480.24,0
1267593720,543,162,22,0,0,0,34.09,3.66,482.16,0
1267593780,507,148,20,0,0,0,34.08,3.71,483.36,0
